match_id,radiant_win
6,0.834882650702
7,0.776789864396
10,0.130384719083
13,0.897861586264
16,0.24421001148
18,0.37878494868
19,0.626484504336
24,0.613955933186
33,0.283756430469
37,0.704265435674
41,0.130840199992
42,0.347260268253
55,0.251850218706
60,0.716676133104
62,0.576140932622
63,0.573147881722
64,0.0776805727949
71,0.456443457575
72,0.32327956026
83,0.572475446484
85,0.762157165293
89,0.919092992895
92,0.706964728307
100,0.963945136161
102,0.878157338589
108,0.549016230924
111,0.854607027802
126,0.179591978756
130,0.037172708098
140,0.773257974759
141,0.255797867209
152,0.792706299317
153,0.795868813229
159,0.531579774803
160,0.566131020199
163,0.532764918423
178,0.603514352167
179,0.293098431049
181,0.649519114715
196,0.146508186483
206,0.0856943113129
209,0.548363061455
216,0.636855614998
228,0.0646923613654
230,0.455671160216
242,0.724387540394
245,0.131764511155
261,0.408125648887
274,0.416412239293
282,0.773385666773
289,0.532020199611
296,0.0570740371469
297,0.567941702767
302,0.227334869459
304,0.0125621814999
313,0.881197560273
316,0.485340916176
317,0.350378347804
344,0.929684567218
348,0.783652226381
352,0.449993454302
354,0.504744014726
361,0.315685256384
362,0.281711214455
363,0.647647974091
365,0.34010036661
375,0.365993097932
380,0.369236542184
384,0.632008068011
394,0.774046927847
399,0.672401721729
404,0.667449797514
406,0.634596684046
430,0.144597119208
432,0.376467712915
443,0.458340233047
463,0.628630478586
467,0.474901067669
474,0.22829065588
488,0.231070405024
502,0.954217443936
503,0.248794982458
507,0.380124987641
508,0.478708795299
509,0.434174686079
516,0.416549014024
528,0.288987327615
542,0.686639500186
547,0.268412891989
552,0.628334643337
555,0.606469325208
561,0.572049684594
569,0.790608578233
575,0.968265427824
576,0.894268393556
582,0.125955663599
585,0.387762394544
586,0.445628060269
590,0.7554203904
592,0.181382321943
598,0.286000118488
599,0.222890244542
600,0.7890341563
601,0.630941296715
603,0.291084939835
617,0.479794297648
628,0.570270576443
634,0.12115363316
635,0.313417408464
639,0.531854461466
644,0.71988964719
646,0.780926723743
650,0.0624607136848
659,0.819339590718
663,0.396520226746
668,0.678016524914
670,0.379319151574
678,0.460123450868
679,0.381116181847
686,0.736224481216
694,0.322245472461
696,0.925913850954
702,0.875071874764
709,0.244610855893
712,0.31062699675
723,0.245881158442
729,0.27200830676
733,0.746196599611
735,0.413449751152
737,0.517258254359
749,0.758773868612
752,0.504632697649
767,0.949949912576
771,0.116333557215
778,0.429552955713
780,0.85672917307
790,0.517050951251
797,0.487555061534
802,0.365007946537
805,0.732299844073
807,0.6678298495
808,0.91709099497
811,0.395665520531
815,0.141255677078
820,0.766636414643
838,0.133628204596
861,0.138982181741
886,0.23226838677
889,0.12892005897
904,0.667008176807
913,0.501574350136
928,0.734064992666
931,0.554040611555
932,0.61387237313
945,0.814383704389
953,0.937222392726
955,0.361549748919
970,0.588914999103
972,0.278777635819
978,0.630463985243
982,0.777262634328
983,0.678128319652
984,0.438455817989
987,0.653527643446
1000,0.646244673702
1006,0.622089850194
1014,0.792380304663
1030,0.509615661503
1037,0.742827118409
