match_id,radiant_win
6,0.836132012581
7,0.776789864396
10,0.130384719083
13,0.897861586264
16,0.24421001148
18,0.41841629324
19,0.626484504336
24,0.613955933186
33,0.283756430469
37,0.676721253251
41,0.130840199992
42,0.342983733383
55,0.241611874706
60,0.716676133104
62,0.576140932622
63,0.61113960759
64,0.0837281664539
71,0.456443457575
72,0.32327956026
83,0.572475446484
85,0.762157165293
89,0.932620229362
92,0.772396826441
100,0.963945136161
102,0.87888954421
108,0.549016230924
111,0.854607027802
126,0.174826135253
130,0.037172708098
140,0.773257974759
141,0.255797867209
152,0.792706299317
153,0.795868813229
159,0.531579774803
160,0.566131020199
163,0.532764918423
178,0.603514352167
179,0.293098431049
181,0.649519114715
196,0.146508186483
206,0.0856943113129
209,0.546751918756
216,0.636855614998
228,0.0646923613654
230,0.455671160216
242,0.724387540394
245,0.131764511155
261,0.408125648887
274,0.526359516105
282,0.773385666773
289,0.532020199611
296,0.0570740371469
297,0.623293385546
302,0.227334869459
304,0.0125621814999
313,0.881197560273
316,0.485340916176
317,0.44320094595
344,0.929684567218
348,0.783652226381
352,0.449993454302
354,0.562791024499
361,0.315685256384
362,0.215173632181
363,0.744277391106
365,0.34010036661
375,0.365993097932
380,0.369236542184
384,0.632008068011
394,0.774046927847
399,0.672401721729
404,0.729307027113
406,0.634596684046
430,0.144597119208
432,0.304296449285
443,0.458340233047
463,0.628630478586
467,0.474901067669
474,0.22829065588
488,0.231070405024
502,0.954217443936
503,0.248794982458
507,0.380124987641
508,0.478708795299
509,0.434174686079
516,0.361328780491
528,0.294058411789
542,0.686639500186
547,0.193985691932
552,0.628334643337
555,0.606469325208
561,0.609980446923
569,0.856545317257
575,0.968265427824
576,0.894268393556
582,0.125955663599
585,0.467644632132
586,0.445628060269
590,0.7554203904
592,0.181382321943
598,0.286000118488
599,0.282330194379
600,0.7890341563
601,0.630941296715
603,0.291084939835
617,0.479794297648
628,0.494178440551
634,0.12115363316
635,0.3081595611
639,0.41275095422
644,0.71988964719
646,0.780926723743
650,0.0624607136848
659,0.819339590718
663,0.374364069212
668,0.678016524914
670,0.379319151574
678,0.460123450868
679,0.289102391107
686,0.791146233118
694,0.30914549623
696,0.925913850954
702,0.909897683637
709,0.413407687778
712,0.36728699908
723,0.227349329621
729,0.27200830676
733,0.746196599611
735,0.413449751152
737,0.430229927024
749,0.684835268818
752,0.492075837732
767,0.949949912576
771,0.136784505552
778,0.429552955713
780,0.85672917307
790,0.517050951251
797,0.487555061534
802,0.365007946537
805,0.732299844073
807,0.771860562321
808,0.91709099497
811,0.35500965467
815,0.141255677078
820,0.766636414643
838,0.133628204596
861,0.138982181741
886,0.233505767875
889,0.118105052732
904,0.700240454677
913,0.501574350136
928,0.734064992666
931,0.619726477508
932,0.677528630961
945,0.814383704389
953,0.937222392726
955,0.381607322098
970,0.541812711252
972,0.278777635819
978,0.630463985243
982,0.777262634328
983,0.678128319652
984,0.386031529763
987,0.653527643446
1000,0.616547979608
1006,0.622089850194
1014,0.792380304663
1030,0.551090962082
1037,0.742827118409
1044,0.602999280197
1046,0.830210430388
1048,0.440789648191
1053,0.874815656844
1057,0.772136657159
1077,0.886587764717
1085,0.981727311412
1087,0.745711776452
1088,0.73997304917
1096,0.0650174808272
1098,0.966243236821
1100,0.116817790709
1113,0.720701216975
1119,0.730314552392
1127,0.491984923039
1142,0.360172036558
1148,0.445697365491
1157,0.22085557319
1158,0.773002756999
1163,0.393114911349
1167,0.701502481289
1168,0.28187603757
1181,0.0444902536241
1183,0.244336473473
1191,0.618155843978
1192,0.13768465781
1198,0.811334030254
1216,0.16497778191
1218,0.643358819832
1221,0.965879606892
1222,0.313643313146
1225,0.177855000931
1226,0.411765346717
1230,0.277341175551
1242,0.752539621504
1247,0.776284992755
1253,0.337982746374
1259,0.70531312012
1271,0.848411665507
1282,0.619025791585
1284,0.963082690975
1293,0.467118921122
1294,0.489298013447
1298,0.480798591579
1306,0.686935338543
1316,0.71759389618
1321,0.314990169043
1331,0.402471710552
1336,0.207330752458
1341,0.535431509699
1348,0.512292677919
1356,0.918283550879
1384,0.324806706282
1389,0.619997720423
1391,0.596372184329
1413,0.813540470052
1419,0.62424442643
1426,0.814531433756
1440,0.774824257657
1445,0.605716500909
1465,0.356585010828
1470,0.495273635574
1472,0.518660711155
1484,0.585665584893
1485,0.0658342346095
1486,0.920934875422
1488,0.492148834034
1498,0.0305626809662
1508,0.649483515546
1518,0.850224164528
1526,0.197061521421
1527,0.742530853023
1528,0.207679026474
1540,0.645232229295
1546,0.371455005031
1551,0.792657898636
1564,0.737223766008
1565,0.920032901994
1568,0.95336190506
1572,0.668525148048
1573,0.076587932449
1581,0.454697362862
1585,0.905291381424
1588,0.245316006462
1595,0.238292101878
1596,0.346008233745
1603,0.292659486519
1615,0.679428203751
1621,0.429925750194
1623,0.206132983959
1630,0.489575629401
1636,0.667944766827
1642,0.206707635493
1654,0.762807185065
1657,0.894545731064
1665,0.389607881838
1666,0.814722670866
1676,0.802424472938
1678,0.452464604605
1683,0.544826481019
1685,0.0520228444279
1687,0.00743450932989
1690,0.177094899396
1702,0.406994845775
1703,0.201034940171
1714,0.329537039913
1716,0.590139562473
1726,0.207254989281
1748,0.287983181207
1750,0.244506588681
1762,0.965132251383
1765,0.112897774862
1767,0.53703687009
1773,0.418365171079
1774,0.205317973302
1776,0.749146139091
1782,0.860927492456
1799,0.534433660006
1803,0.578330520682
1811,0.422448254916
1820,0.422226658914
1823,0.835923568634
1864,0.706971011693
1871,0.527812263223
1874,0.0615844575542
1878,0.34651401422
1888,0.724361853327
1895,0.767399948099
1896,0.652730375008
1899,0.543100641421
1901,0.582279346829
1903,0.646786498304
1913,0.122501231865
1935,0.827674174078
1946,0.246204830951
1958,0.81514655186
1960,0.488649939356
1968,0.334818556921
1969,0.528772005718
1973,0.229733008732
1974,0.472232225041
1977,0.434490728536
1992,0.670550619042
1995,0.154960321145
2001,0.774921144891
2017,0.525350498557
2018,0.229026704209
2020,0.333331381103
2021,0.384873027869
2027,0.367383908337
2036,0.572061930186
2040,0.165214430932
2041,0.178767457456
2047,0.932081793056
2049,0.341620518069
2059,0.295973904967
2066,0.268384463101
2068,0.549465895333
2069,0.746913197686
2081,0.409862824971
2083,0.606414327823
2084,0.910046444722
2085,0.947654395745
2096,0.46705444571
2104,0.178555552723
2105,0.180893265708
2110,0.228495117777
2112,0.0676235178449
2115,0.496130125407
2120,0.0985550933561
2121,0.140982711523
2125,0.828547679618
2128,0.702463779894
2129,0.38861450644
2138,0.522159178619
2159,0.706238053124
2160,0.194189517472
2180,0.688638940558
2181,0.558445790178
2183,0.814280745484
2189,0.196562480201
2192,0.509600026632
2193,0.908830291049
2197,0.105906280502
2201,0.444826539081
2206,0.904526436977
2208,0.820460675783
2210,0.742964181544
2212,0.732904362184
2220,0.678152049258
2226,0.526561117535
2227,0.0486450657612
2229,0.355510951213
2233,0.163652528621
2234,0.929978101042
2237,0.293648448794
2238,0.622187287419
2246,0.276937304934
2248,0.283220612886
2265,0.336476142471
2268,0.391463503239
2270,0.76276271557
2276,0.910884540252
2278,0.913040871113
2290,0.595684734067
2298,0.349578356608
2305,0.05889830562
2320,0.529846428212
2325,0.48905246588
2329,0.856607808333
2342,0.681151886377
2352,0.172140144911
2387,0.811138181027
2397,0.231709020067
2399,0.806792974403
2401,0.685822009809
2404,0.19054523519
2411,0.740966753641
2422,0.718028572793
2424,0.784318838115
2425,0.24274545529
2429,0.184659675049
2433,0.563074889835
2434,0.7360399687
2436,0.0714052663174
2440,0.109265691472
2448,0.569961200591
2458,0.68813572974
2460,0.400994034367
2466,0.620572785199
2473,0.448508118785
2479,0.290978301801
2493,0.156478289303
2504,0.16524035389
2524,0.808578813145
2526,0.989183914084
2531,0.342338051021
2532,0.0606237198659
2546,0.507485271035
2561,0.860540085482
2565,0.162955755217
2570,0.690170032617
2579,0.521243492626
